    -9.5936321743    -0.1058547062    -0.0003577349    -0.1058547062    -0.0003577349
    -9.5894428152    -0.1059024313    -0.0003580630    -0.1059024313    -0.0003580630
    -9.5852534562    -0.1059502002    -0.0003583915    -0.1059502002    -0.0003583915
    -9.5810640972    -0.1059980129    -0.0003587205    -0.1059980129    -0.0003587205
    -9.5768747382    -0.1060458695    -0.0003590500    -0.1060458695    -0.0003590500
    -9.5726853791    -0.1060937701    -0.0003593799    -0.1060937701    -0.0003593799
    -9.5684960201    -0.1061417148    -0.0003597103    -0.1061417148    -0.0003597103
    -9.5643066611    -0.1061897035    -0.0003600411    -0.1061897035    -0.0003600411
    -9.5601173021    -0.1062377364    -0.0003603725    -0.1062377364    -0.0003603725
    -9.5559279430    -0.1062858136    -0.0003607042    -0.1062858135    -0.0003607043
    -9.5517385840    -0.1063339350    -0.0003610365    -0.1063339349    -0.0003610365
    -9.5475492250    -0.1063821007    -0.0003613693    -0.1063821007    -0.0003613693
    -9.5433598659    -0.1064303108    -0.0003617025    -0.1064303108    -0.0003617025
    -9.5391705069    -0.1064785654    -0.0003620361    -0.1064785654    -0.0003620362
    -9.5349811479    -0.1065268646    -0.0003623703    -0.1065268645    -0.0003623703
    -9.5307917889    -0.1065752083    -0.0003627049    -0.1065752083    -0.0003627049
    -9.5266024298    -0.1066235967    -0.0003630400    -0.1066235966    -0.0003630400
    -9.5224130708    -0.1066720297    -0.0003633756    -0.1066720297    -0.0003633756
    -9.5182237118    -0.1067205076    -0.0003637116    -0.1067205076    -0.0003637116
    -9.5140343527    -0.1067690303    -0.0003640482    -0.1067690303    -0.0003640482
    -9.5098449937    -0.1068175979    -0.0003643852    -0.1068175979    -0.0003643852
    -9.5056556347    -0.1068662105    -0.0003647226    -0.1068662105    -0.0003647226
    -9.5014662757    -0.1069148681    -0.0003650606    -0.1069148681    -0.0003650606
    -9.4972769166    -0.1069635709    -0.0003653990    -0.1069635708    -0.0003653990
    -9.4930875576    -0.1070123187    -0.0003657380    -0.1070123187    -0.0003657380
    -9.4888981986    -0.1070611118    -0.0003660773    -0.1070611118    -0.0003660773
    -9.4847088395    -0.1071099502    -0.0003664172    -0.1071099502    -0.0003664172
    -9.4805194805    -0.1071588340    -0.0003667576    -0.1071588339    -0.0003667576
    -9.4763301215    -0.1072077631    -0.0003670984    -0.1072077631    -0.0003670984
    -9.4721407625    -0.1072567378    -0.0003674398    -0.1072567377    -0.0003674398
    -9.4679514034    -0.1073057579    -0.0003677816    -0.1073057579    -0.0003677816
    -9.4637620444    -0.1073548237    -0.0003681239    -0.1073548237    -0.0003681239
    -9.4595726854    -0.1074039352    -0.0003684667    -0.1074039352    -0.0003684667
    -9.4553833264    -0.1074530924    -0.0003688099    -0.1074530924    -0.0003688099
    -9.4511939673    -0.1075022955    -0.0003691537    -0.1075022954    -0.0003691537
    -9.4470046083    -0.1075515443    -0.0003694980    -0.1075515443    -0.0003694980
    -9.4428152493    -0.1076008392    -0.0003698427    -0.1076008392    -0.0003698427
    -9.4386258902    -0.1076501800    -0.0003701880    -0.1076501800    -0.0003701880
    -9.4344365312    -0.1076995669    -0.0003705337    -0.1076995669    -0.0003705337
    -9.4302471722    -0.1077490000    -0.0003708800    -0.1077489999    -0.0003708800
    -9.4260578132    -0.1077984792    -0.0003712267    -0.1077984792    -0.0003712267
    -9.4218684541    -0.1078480047    -0.0003715739    -0.1078480047    -0.0003715739
    -9.4176790951    -0.1078975765    -0.0003719217    -0.1078975765    -0.0003719217
    -9.4134897361    -0.1079471948    -0.0003722699    -0.1079471947    -0.0003722699
    -9.4093003770    -0.1079968594    -0.0003726186    -0.1079968594    -0.0003726186
    -9.4051110180    -0.1080465707    -0.0003729679    -0.1080465706    -0.0003729679
    -9.4009216590    -0.1080963285    -0.0003733176    -0.1080963285    -0.0003733176
    -9.3967323000    -0.1081461330    -0.0003736679    -0.1081461329    -0.0003736679
    -9.3925429409    -0.1081959842    -0.0003740186    -0.1081959841    -0.0003740186
    -9.3883535819    -0.1082458822    -0.0003743698    -0.1082458821    -0.0003743698
    -9.3841642229    -0.1082958271    -0.0003747216    -0.1082958270    -0.0003747216
    -9.3799748638    -0.1083458189    -0.0003750738    -0.1083458188    -0.0003750738
    -9.3757855048    -0.1083958577    -0.0003754266    -0.1083958577    -0.0003754266
    -9.3715961458    -0.1084459436    -0.0003757799    -0.1084459436    -0.0003757799
    -9.3674067868    -0.1084960766    -0.0003761337    -0.1084960766    -0.0003761337
    -9.3632174277    -0.1085462569    -0.0003764880    -0.1085462568    -0.0003764880
    -9.3590280687    -0.1085964844    -0.0003768429    -0.1085964844    -0.0003768428
    -9.3548387097    -0.1086467592    -0.0003771982    -0.1086467592    -0.0003771982
    -9.3506493506    -0.1086970815    -0.0003775542    -0.1086970815    -0.0003775541
    -9.3464599916    -0.1087474512    -0.0003779106    -0.1087474512    -0.0003779106
    -9.3422706326    -0.1087978685    -0.0003782676    -0.1087978685    -0.0003782675
    -9.3380812736    -0.1088483334    -0.0003786251    -0.1088483334    -0.0003786251
    -9.3338919145    -0.1088988459    -0.0003789832    -0.1088988459    -0.0003789831
    -9.3297025555    -0.1089494061    -0.0003793418    -0.1089494061    -0.0003793418
    -9.3255131965    -0.1090000142    -0.0003797010    -0.1090000142    -0.0003797009
    -9.3213238375    -0.1090506700    -0.0003800608    -0.1090506701    -0.0003800607
    -9.3171344784    -0.1091013737    -0.0003804210    -0.1091013738    -0.0003804209
    -9.3129451194    -0.1091521254    -0.0003807818    -0.1091521255    -0.0003807817
    -9.3087557604    -0.1092029250    -0.0003811431    -0.1092029251    -0.0003811430
    -9.3045664013    -0.1092537727    -0.0003815047    -0.1092537729    -0.0003815047
    -9.3003770423    -0.1093046686    -0.0003818668    -0.1093046688    -0.0003818668
    -9.2961876833    -0.1093556128    -0.0003822293    -0.1093556129    -0.0003822293
    -9.2919983243    -0.1094066054    -0.0003825921    -0.1094066056    -0.0003825922
    -9.2878089652    -0.1094576466    -0.0003829554    -0.1094576467    -0.0003829555
    -9.2836196062    -0.1095087364    -0.0003833191    -0.1095087365    -0.0003833193
    -9.2794302472    -0.1095598749    -0.0003836834    -0.1095598749    -0.0003836835
    -9.2752408881    -0.1096110621    -0.0003840482    -0.1096110621    -0.0003840483
    -9.2710515291    -0.1096622981    -0.0003844136    -0.1096622981    -0.0003844137
    -9.2668621701    -0.1097135830    -0.0003847796    -0.1097135830    -0.0003847797
    -9.2626728111    -0.1097649168    -0.0003851461    -0.1097649167    -0.0003851462
    -9.2584834520    -0.1098162995    -0.0003855132    -0.1098162994    -0.0003855133
    -9.2542940930    -0.1098677312    -0.0003858809    -0.1098677312    -0.0003858809
    -9.2501047340    -0.1099192121    -0.0003862491    -0.1099192120    -0.0003862492
    -9.2459153749    -0.1099707421    -0.0003866179    -0.1099707420    -0.0003866179
    -9.2417260159    -0.1100223213    -0.0003869872    -0.1100223212    -0.0003869873
    -9.2375366569    -0.1100739498    -0.0003873571    -0.1100739498    -0.0003873572
    -9.2333472979    -0.1101256277    -0.0003877276    -0.1101256277    -0.0003877276
    -9.2291579388    -0.1101773550    -0.0003880986    -0.1101773550    -0.0003880986
    -9.2249685798    -0.1102291319    -0.0003884701    -0.1102291318    -0.0003884702
    -9.2207792208    -0.1102809583    -0.0003888423    -0.1102809583    -0.0003888423
    -9.2165898618    -0.1103328344    -0.0003892149    -0.1103328344    -0.0003892149
    -9.2124005027    -0.1103847603    -0.0003895881    -0.1103847602    -0.0003895882
    -9.2082111437    -0.1104367359    -0.0003899619    -0.1104367359    -0.0003899619
    -9.2040217847    -0.1104887614    -0.0003903363    -0.1104887614    -0.0003903363
    -9.1998324256    -0.1105408369    -0.0003907111    -0.1105408368    -0.0003907111
    -9.1956430666    -0.1105929623    -0.0003910866    -0.1105929623    -0.0003910866
    -9.1914537076    -0.1106451379    -0.0003914626    -0.1106451379    -0.0003914626
    -9.1872643486    -0.1106973637    -0.0003918391    -0.1106973636    -0.0003918391
    -9.1830749895    -0.1107496397    -0.0003922162    -0.1107496397    -0.0003922162
    -9.1788856305    -0.1108019660    -0.0003925939    -0.1108019660    -0.0003925939
    -9.1746962715    -0.1108543427    -0.0003929721    -0.1108543427    -0.0003929721
    -9.1705069124    -0.1109067699    -0.0003933508    -0.1109067699    -0.0003933508
    -9.1663175534    -0.1109592477    -0.0003937302    -0.1109592476    -0.0003937302
    -9.1621281944    -0.1110117760    -0.0003941101    -0.1110117760    -0.0003941101
    -9.1579388354    -0.1110643551    -0.0003944905    -0.1110643550    -0.0003944905
    -9.1537494763    -0.1111169849    -0.0003948715    -0.1111169848    -0.0003948715
    -9.1495601173    -0.1111696655    -0.0003952531    -0.1111696655    -0.0003952531
    -9.1453707583    -0.1112223971    -0.0003956352    -0.1112223971    -0.0003956352
    -9.1411813992    -0.1112751797    -0.0003960180    -0.1112751797    -0.0003960179
    -9.1369920402    -0.1113280134    -0.0003964012    -0.1113280133    -0.0003964012
    -9.1328026812    -0.1113808982    -0.0003967851    -0.1113808981    -0.0003967851
    -9.1286133222    -0.1114338342    -0.0003971695    -0.1114338342    -0.0003971695
    -9.1244239631    -0.1114868216    -0.0003975545    -0.1114868215    -0.0003975545
    -9.1202346041    -0.1115398603    -0.0003979401    -0.1115398602    -0.0003979401
    -9.1160452451    -0.1115929504    -0.0003983262    -0.1115929504    -0.0003983262
    -9.1118558860    -0.1116460921    -0.0003987130    -0.1116460921    -0.0003987129
    -9.1076665270    -0.1116992854    -0.0003991003    -0.1116992854    -0.0003991003
    -9.1034771680    -0.1117525304    -0.0003994882    -0.1117525304    -0.0003994882
    -9.0992878090    -0.1118058272    -0.0003998767    -0.1118058271    -0.0003998766
    -9.0950984499    -0.1118591757    -0.0004002658    -0.1118591757    -0.0004002657
    -9.0909090909    -0.1119125762    -0.0004006554    -0.1119125762    -0.0004006554
    -9.0867197319    -0.1119660287    -0.0004010457    -0.1119660286    -0.0004010456
    -9.0825303729    -0.1120195332    -0.0004014366    -0.1120195332    -0.0004014365
    -9.0783410138    -0.1120730899    -0.0004018280    -0.1120730898    -0.0004018279
    -9.0741516548    -0.1121266987    -0.0004022201    -0.1121266987    -0.0004022200
    -9.0699622958    -0.1121803598    -0.0004026128    -0.1121803598    -0.0004026126
    -9.0657729367    -0.1122340733    -0.0004030061    -0.1122340733    -0.0004030059
    -9.0615835777    -0.1122878392    -0.0004033999    -0.1122878393    -0.0004033998
    -9.0573942187    -0.1123416576    -0.0004037944    -0.1123416577    -0.0004037942
    -9.0532048597    -0.1123955285    -0.0004041894    -0.1123955286    -0.0004041893
    -9.0490155006    -0.1124494521    -0.0004045850    -0.1124494523    -0.0004045849
    -9.0448261416    -0.1125034284    -0.0004049811    -0.1125034286    -0.0004049810
    -9.0406367826    -0.1125574575    -0.0004053777    -0.1125574577    -0.0004053777
    -9.0364474235    -0.1126115396    -0.0004057748    -0.1126115398    -0.0004057749
    -9.0322580645    -0.1126656748    -0.0004061725    -0.1126656750    -0.0004061726
    -9.0280687055    -0.1127198631    -0.0004065707    -0.1127198632    -0.0004065708
    -9.0238793465    -0.1127741046    -0.0004069696    -0.1127741047    -0.0004069697
    -9.0196899874    -0.1128283995    -0.0004073690    -0.1128283995    -0.0004073691
    -9.0155006284    -0.1128827477    -0.0004077690    -0.1128827477    -0.0004077691
    -9.0113112694    -0.1129371493    -0.0004081697    -0.1129371493    -0.0004081698
    -9.0071219103    -0.1129916044    -0.0004085710    -0.1129916044    -0.0004085711
    -9.0029325513    -0.1130461131    -0.0004089729    -0.1130461131    -0.0004089730
    -8.9987431923    -0.1131006755    -0.0004093755    -0.1131006755    -0.0004093755
    -8.9945538333    -0.1131552916    -0.0004097786    -0.1131552916    -0.0004097787
    -8.9903644742    -0.1132099615    -0.0004101824    -0.1132099615    -0.0004101825
    -8.9861751152    -0.1132646853    -0.0004105868    -0.1132646853    -0.0004105869
    -8.9819857562    -0.1133194631    -0.0004109919    -0.1133194631    -0.0004109919
    -8.9777963972    -0.1133742950    -0.0004113975    -0.1133742949    -0.0004113975
    -8.9736070381    -0.1134291809    -0.0004118038    -0.1134291809    -0.0004118038
    -8.9694176791    -0.1134841211    -0.0004122107    -0.1134841211    -0.0004122107
    -8.9652283201    -0.1135391156    -0.0004126182    -0.1135391156    -0.0004126182
    -8.9610389610    -0.1135941645    -0.0004130263    -0.1135941645    -0.0004130263
    -8.9568496020    -0.1136492678    -0.0004134351    -0.1136492678    -0.0004134351
    -8.9526602430    -0.1137044257    -0.0004138444    -0.1137044257    -0.0004138444
    -8.9484708840    -0.1137596382    -0.0004142544    -0.1137596382    -0.0004142544
    -8.9442815249    -0.1138149055    -0.0004146651    -0.1138149054    -0.0004146651
    -8.9400921659    -0.1138702275    -0.0004150763    -0.1138702275    -0.0004150763
    -8.9359028069    -0.1139256044    -0.0004154882    -0.1139256044    -0.0004154882
    -8.9317134478    -0.1139810363    -0.0004159007    -0.1139810362    -0.0004159007
    -8.9275240888    -0.1140365232    -0.0004163138    -0.1140365232    -0.0004163138
    -8.9233347298    -0.1140920652    -0.0004167276    -0.1140920652    -0.0004167276
    -8.9191453708    -0.1141476625    -0.0004171420    -0.1141476625    -0.0004171420
    -8.9149560117    -0.1142033151    -0.0004175570    -0.1142033150    -0.0004175570
    -8.9107666527    -0.1142590230    -0.0004179727    -0.1142590230    -0.0004179727
    -8.9065772937    -0.1143147864    -0.0004183890    -0.1143147864    -0.0004183890
    -8.9023879346    -0.1143706054    -0.0004188059    -0.1143706054    -0.0004188059
    -8.8981985756    -0.1144264800    -0.0004192235    -0.1144264800    -0.0004192235
    -8.8940092166    -0.1144824103    -0.0004196417    -0.1144824103    -0.0004196417
    -8.8898198576    -0.1145383964    -0.0004200605    -0.1145383964    -0.0004200605
    -8.8856304985    -0.1145944385    -0.0004204800    -0.1145944385    -0.0004204800
    -8.8814411395    -0.1146505365    -0.0004209002    -0.1146505365    -0.0004209002
    -8.8772517805    -0.1147066905    -0.0004213209    -0.1147066905    -0.0004213209
    -8.8730624214    -0.1147629008    -0.0004217424    -0.1147629008    -0.0004217424
    -8.8688730624    -0.1148191672    -0.0004221644    -0.1148191672    -0.0004221644
    -8.8646837034    -0.1148754900    -0.0004225871    -0.1148754900    -0.0004225871
    -8.8604943444    -0.1149318692    -0.0004230105    -0.1149318692    -0.0004230105
    -8.8563049853    -0.1149883049    -0.0004234345    -0.1149883049    -0.0004234345
    -8.8521156263    -0.1150447972    -0.0004238592    -0.1150447971    -0.0004238592
    -8.8479262673    -0.1151013461    -0.0004242845    -0.1151013461    -0.0004242845
    -8.8437369083    -0.1151579518    -0.0004247105    -0.1151579518    -0.0004247105
    -8.8395475492    -0.1152146144    -0.0004251371    -0.1152146143    -0.0004251371
    -8.8353581902    -0.1152713338    -0.0004255644    -0.1152713338    -0.0004255644
    -8.8311688312    -0.1153281103    -0.0004259924    -0.1153281103    -0.0004259924
    -8.8269794721    -0.1153849439    -0.0004264210    -0.1153849439    -0.0004264210
    -8.8227901131    -0.1154418347    -0.0004268502    -0.1154418347    -0.0004268502
    -8.8186007541    -0.1154987828    -0.0004272802    -0.1154987828    -0.0004272802
    -8.8144113951    -0.1155557883    -0.0004277108    -0.1155557883    -0.0004277108
    -8.8102220360    -0.1156128512    -0.0004281420    -0.1156128512    -0.0004281420
    -8.8060326770    -0.1156699717    -0.0004285740    -0.1156699717    -0.0004285740
    -8.8018433180    -0.1157271498    -0.0004290066    -0.1157271498    -0.0004290066
    -8.7976539589    -0.1157843857    -0.0004294399    -0.1157843857    -0.0004294399
    -8.7934645999    -0.1158416793    -0.0004298738    -0.1158416793    -0.0004298738
    -8.7892752409    -0.1158990309    -0.0004303084    -0.1158990309    -0.0004303084
    -8.7850858819    -0.1159564405    -0.0004307437    -0.1159564405    -0.0004307437
    -8.7808965228    -0.1160139081    -0.0004311797    -0.1160139081    -0.0004311797
    -8.7767071638    -0.1160714340    -0.0004316164    -0.1160714340    -0.0004316164
    -8.7725178048    -0.1161290181    -0.0004320537    -0.1161290181    -0.0004320537
    -8.7683284457    -0.1161866605    -0.0004324917    -0.1161866605    -0.0004324917
    -8.7641390867    -0.1162443615    -0.0004329304    -0.1162443614    -0.0004329304
    -8.7599497277    -0.1163021209    -0.0004333698    -0.1163021209    -0.0004333698
    -8.7557603687    -0.1163599390    -0.0004338099    -0.1163599390    -0.0004338099
    -8.7515710096    -0.1164178158    -0.0004342506    -0.1164178158    -0.0004342506
    -8.7473816506    -0.1164757514    -0.0004346921    -0.1164757514    -0.0004346921
    -8.7431922916    -0.1165337459    -0.0004351342    -0.1165337459    -0.0004351342
    -8.7390029326    -0.1165917994    -0.0004355770    -0.1165917994    -0.0004355770
    -8.7348135735    -0.1166499120    -0.0004360205    -0.1166499120    -0.0004360205
    -8.7306242145    -0.1167080838    -0.0004364647    -0.1167080838    -0.0004364647
    -8.7264348555    -0.1167663149    -0.0004369096    -0.1167663149    -0.0004369096
    -8.7222454964    -0.1168246053    -0.0004373552    -0.1168246053    -0.0004373552
    -8.7180561374    -0.1168829552    -0.0004378015    -0.1168829552    -0.0004378015
    -8.7138667784    -0.1169413647    -0.0004382484    -0.1169413646    -0.0004382484
    -8.7096774194    -0.1169998338    -0.0004386961    -0.1169998337    -0.0004386961
    -8.7054880603    -0.1170583626    -0.0004391445    -0.1170583626    -0.0004391445
    -8.7012987013    -0.1171169513    -0.0004395936    -0.1171169513    -0.0004395936
    -8.6971093423    -0.1171755999    -0.0004400434    -0.1171755999    -0.0004400434
    -8.6929199832    -0.1172343086    -0.0004404939    -0.1172343086    -0.0004404939
    -8.6887306242    -0.1172930773    -0.0004409451    -0.1172930773    -0.0004409451
    -8.6845412652    -0.1173519063    -0.0004413971    -0.1173519063    -0.0004413971
    -8.6803519062    -0.1174107956    -0.0004418497    -0.1174107956    -0.0004418497
    -8.6761625471    -0.1174697453    -0.0004423031    -0.1174697453    -0.0004423031
    -8.6719731881    -0.1175287555    -0.0004427572    -0.1175287554    -0.0004427572
    -8.6677838291    -0.1175878262    -0.0004432120    -0.1175878262    -0.0004432120
    -8.6635944700    -0.1176469577    -0.0004436675    -0.1176469577    -0.0004436675
    -8.6594051110    -0.1177061500    -0.0004441238    -0.1177061499    -0.0004441237
    -8.6552157520    -0.1177654031    -0.0004445807    -0.1177654030    -0.0004445807
    -8.6510263930    -0.1178247172    -0.0004450384    -0.1178247172    -0.0004450384
    -8.6468370339    -0.1178840924    -0.0004454969    -0.1178840923    -0.0004454968
    -8.6426476749    -0.1179435287    -0.0004459560    -0.1179435287    -0.0004459560
    -8.6384583159    -0.1180030264    -0.0004464159    -0.1180030263    -0.0004464159
    -8.6342689568    -0.1180625854    -0.0004468765    -0.1180625853    -0.0004468765
    -8.6300795978    -0.1181222058    -0.0004473379    -0.1181222058    -0.0004473379
    -8.6258902388    -0.1181818879    -0.0004478000    -0.1181818878    -0.0004478000
    -8.6217008798    -0.1182416316    -0.0004482629    -0.1182416315    -0.0004482629
    -8.6175115207    -0.1183014370    -0.0004487266    -0.1183014370    -0.0004487265
    -8.6133221617    -0.1183613043    -0.0004491910    -0.1183613043    -0.0004491909
    -8.6091328027    -0.1184212336    -0.0004496561    -0.1184212335    -0.0004496560
    -8.6049434437    -0.1184812249    -0.0004501221    -0.1184812248    -0.0004501220
    -8.6007540846    -0.1185412783    -0.0004505889    -0.1185412783    -0.0004505887
    -8.5965647256    -0.1186013940    -0.0004510564    -0.1186013940    -0.0004510563
    -8.5923753666    -0.1186615719    -0.0004515248    -0.1186615719    -0.0004515246
    -8.5881860075    -0.1187218123    -0.0004519940    -0.1187218123    -0.0004519938
    -8.5839966485    -0.1187821151    -0.0004524640    -0.1187821151    -0.0004524638
    -8.5798072895    -0.1188424804    -0.0004529348    -0.1188424805    -0.0004529346
    -8.5756179305    -0.1189029083    -0.0004534064    -0.1189029085    -0.0004534061
